CODE,DESCRIPTION,UNIT,QUANTITY,CATEGORY
F10000616,ΑΛΛΑΝΤΙΚΟ ΒΟΥΒΑΛΙΣΙΟ ΨΗΤΟ PERFETTO GUSTO SARY,Kilogram,4.911 ,F100 COLD CUTS
F10000309,ΑΛΛΑΝΤΙΚΟ ΧΟΙΡΙΝΟ ΨΑΡΟΝΕΦΡΙ ΡΙΓΑΝΑΤΟ SARY,Kilogram,2.194 ,F100 COLD CUTS
F1000216,ΓΑΛΟΠΟΥΛΑ ΒΡΑΣΤΗ ΦΙΛΕΤΟ ΑΝΑΓΛΥΦΟ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ 0-2% ΜΠΑΣΤΟΥΝΙ SARY,Kilogram,16.526 ,F100 COLD CUTS
F10000615,ΓΑΛΟΠΟΥΛΑ ΣΤΗΘΟΣ ΨΗΤΟ ΙΡΙΔΑ SARY (22.8KG),Kilogram,3.880 ,F100 COLD CUTS
F1000003,ΖΑΜΠΟΝ ΜΠΟΥΤΙ ΚΑΠΝΙΣΤΟ ΟΒΑΛ FUEGO ΝΙΚΑΣ,Kilogram,12.770 ,F100 COLD CUTS
F10000420,ΖΑΜΠΟΝ ΠΙΚ ΝΙΚ 10*10 ΦΕΤΕΣ REN ΝΙΚΑΣ (800G),Kilogram,14.400 ,F100 COLD CUTS
F1000130,ΛΟΥΚΑΝΙΚΑ BRATWURST ΥΦΑΝΤΗΣ,Kilogram,18.740 ,F100 COLD CUTS
F10000473,ΛΟΥΚΑΝΙΚΑ CHORIZO ΠΙΚΑΝΤΙΚΟ ΠΕΤΑΛΟ  MARTINEZ SOMALO (225G),Kilogram,0.920 ,F100 COLD CUTS
F10000502,"ΛΟΥΚΑΝΙΚΑ ΚΟΚΤΕΪΛ ""ΣΥΝΤΑΓΕΣ"" ΠΑΝ. ΝΙΚΑΣ (700G)",Kilogram,14.877 ,F100 COLD CUTS
F10000846,ΛΟΥΚΑΝΙΚΑ ΚΟΤΟΠΟΥΛΟ ΑΙΑ,Kilogram,14.000 ,F100 COLD CUTS
F10000830,ΛΟΥΚΑΝΙΚΑ ΤΑΒΕΡΝΑΣ ΘΡΑΚΗΣ ΓΕΥΣΕΙΣ ΥΦΑΝΤΗΣ,Kilogram,31.500 ,F100 COLD CUTS
F10000613,ΜΟΡΤΑΔΕΛΑ ΔΡΑΜΑΣ ΜΠΑΣΤΟΥΝΙ SARY,Kilogram,4.404 ,F100 COLD CUTS
F10000429,ΜΠΕΪΚΟΝ ΚΑΠΝΙΣΤΟ ΠΛΑΚΑ ΣΕ ΦΕΤΕΣ ΘΡΑΚΗΣ ΓΕΥΣΕΙΣ IFANTIS,Kilogram,27.310 ,F100 COLD CUTS
F10000302,ΠΑΝΣΕΤΑ ΚΑΠΝΙΣΤΗ ΧΟΙΡΙΝΗ ΣΕ ΦΕΤΕΣ ΠΑΝΤΕΡΗ,Kilogram,5.690 ,F100 COLD CUTS
F10000626,ΠΑΣΤΡΑΜΙ ΓΑΛΟΠΟΥΛΑΣ ΨΗΤΟ ΑΚΟΠΟ LEGRAND SARY,Kilogram,4.162 ,F100 COLD CUTS
F1000262,ΠΡΟΣΙΟΥΤΟ COTTO 1/2 GRAND GOURMET VILLANI,Kilogram,4.290 ,F100 COLD CUTS
F10000794,ΠΡΟΣΙΟΥΤΟ MATTONELLΑ SIMONINI,Kilogram,12.696 ,F100 COLD CUTS
F1000034,ΣΑΛΑΜΙ ΑΕΡΟΣ ΘΑΣΟΥ ΜΠΑΣΤΟΥΝΙ ΥΦΑΝΤΗΣ,Kilogram,6.320 ,F100 COLD CUTS
F1000200,ΣΑΛΑΜΙ ΑΕΡΟΣ ΩΡΑΙΑ ΔΡΑΜΑ ΜΠΑΣΤΟΥΝΙ ΡΟΛΟ (SARY),Kilogram,3.356 ,F100 COLD CUTS
F1000210,ΣΑΡNTΙΝΕΛΛΑ ΜΠΑΣΤΟΥΝΙ ΡΟΛΟ LEGRAND SARY,Kilogram,4.624 ,F100 COLD CUTS
F10000627,ΧΑΜΟΝ IBERICO ΜΠΟΥΤΙ BELLOTA ΧΟΙΡΟΥ ΣΕ ΦΕΤΕΣ (100G),Piece,2.000 ,F100 COLD CUTS
F10100754,ΤΥΡΙ BRIE ΓΑΛΛΙΑΣ PRESIDENT (3KG),Kilogram,6.320 ,F101 CHEESE
F1010066,ΤΥΡΙ COMTE ΓΑΛΛΙΑΣ 12ΜΗΝΩΝ ΩΡΙΜΑΝΣΗΣ,Kilogram,4.905 ,F101 CHEESE
F1010091,ΤΥΡΙ COTTAGE ROYAL (200G),CUP,44.000 ,F101 CHEESE
F10100750,ΤΥΡΙ EMMENTAL 45% ΦΡΑΤΖΟΛΑ ROYAL (3KG),Kilogram,3.090 ,F101 CHEESE
F10101127,ΤΥΡΙ EMMENTAL ΓΕΡΜΑΝΙΑΣ ΣΕ ΦΕΤΕΣ ADORO,Kilogram,2.000 ,F101 CHEESE
F10100739,ΤΥΡΙ GOUDA 48% ΦΡΑΤΖΟΛΑ ARTIMA (3KG),Kilogram,35.760 ,F101 CHEESE
F10100788,ΤΥΡΙ MASCARPONE AMBROSI (500G),CUP,8.000 ,F101 CHEESE
F1010063,ΤΥΡΙ MILNER ΜΕ ΧΑΜΗΛΑ ΛΙΠΑΡΑ ΝΟΥΝΟΥ,Kilogram,5.650 ,F101 CHEESE
F1010490,ΤΥΡΙ MIMOLETTE LOSFELD 12ΜΗΝΩΝ ΩΡΙΜΑΝΣΗΣ,Kilogram,3.440 ,F101 CHEESE
F10100999,ΤΥΡΙ MOZZARELLA BURRATA ΝΩΠΟ ΑΓΕΛΑΔΙΝΗ ARTIGIANNA (125G),CUP,34.000 ,F101 CHEESE
F1010098,ΤΥΡΙ MOZZARELLA BURRATA ΝΩΠΟ ΑΓΕΛΑΔΙΝΗ CAPURSO (125G),CUP,38.000 ,F101 CHEESE
F10101265,ΤΥΡΙ MOZZARELLA BURRATA ΝΩΠΟ ΑΓΕΛΑΔΙΝΗ VALCOLATTE (125G),Packet,4.000 ,F101 CHEESE
F10100929,ΤΥΡΙ MOZZARELLA BURRATA ΦΡΕΣΚΙΑ VALCOLATTE (2*125G/8),CUP,34.000 ,F101 CHEESE
F10100715,ΤΥΡΙ MOZZARELLA ΛΕΥΚΗ ΒΑΥΑΡΙΑΣ ΜΠΑΣΤΟΥΝΙ ALPINETTA,Kilogram,70.000 ,F101 CHEESE
F10100747,ΤΥΡΙ PECORINO ROMANO ΙΤΑΛΙΑΣ ΠΟΠ COLLA,Kilogram,6.860 ,F101 CHEESE
F10101033,ΤΥΡΙ REGGATO ΚΕΦΑΛΙ ΣΤΡΟΥΓΓΑ,Kilogram,10.580 ,F101 CHEESE
F1010159,ΤΥΡΙ RICOTTA ΙΤΑΛΙΑΣ NATURA SINCERA (250G),CUP,2.000 ,F101 CHEESE
F1010371,ΤΥΡΙ ΑΝΘΟΤΥΡΟ ΞΗΡΟ ΧΑΝΙΩΝ ΚΩΣΤΑΚΗ,Kilogram,1.155 ,F101 CHEESE
F1010021,ΤΥΡΙ ΑΝΘΟΤΥΡΟ ΦΑΡΜΑ ΠΙΕΡΙΑΣ,Kilogram,1.670 ,F101 CHEESE
F1010145,ΤΥΡΙ ΓΑΛΟΜΥΖΗΘΡΑ ΚΡΗΤΗΣ ΤΥΡΟΚΟΜΙΚΑ ΚΩΣΤΑΚΗ,Kilogram,8.100 ,F101 CHEESE
F10100787,ΤΥΡΙ ΓΡΑΒΙΕΡΑ ΑΠΟ ΑΙΓΟΠΡΟΒΕΙΟ ΓΑΛΑ ΠΟΠ ΚΕΦΑΛΙ ΚΡΗΤΗΣ ΚΑΛΟΓΕΡΑΚΗ (3KG),Kilogram,5.325 ,F101 CHEESE
F10100661,ΤΥΡΙ ΓΡΑΒΙΕΡΑ ΚΑΠΝΙΣΤΟ ΒΕΡΜΙΟΥ ΜΠΕΛΑΣ,Kilogram,5.125 ,F101 CHEESE
F10100725,ΤΥΡΙ ΓΡΑΒΙΕΡΑ ΜΕ ΜΑΥΡΗ ΤΡΟΥΦΑ 3Μ ΩΡΙΜΑΝΣΗΣ BLISS POINT (3KG),Kilogram,5.380 ,F101 CHEESE
F10100724,ΤΥΡΙ ΓΡΑΒΙΕΡΑ ΠΑΛΑΙΩΜENH ΜΕ ΘΥΜΑΡΙ 5ΜΗΝΩΝ BLISS POINT (3KG),Kilogram,6.880 ,F101 CHEESE
F10101053,ΤΥΡΙ ΓΡΑΒΙΕΡΑ ΣΑΝ ΜΙΧΑΛΗ ΣΥΡΟΥ BLISS POINT,Kilogram,2.800 ,F101 CHEESE
F10100728,ΤΥΡΙ ΕΛΛΗΝΙΚΗ ΓΩΝΙΑΝΗ ΜΑΛΑΚΗ ΣΥΜΠΟΣΙΟN (4KG),Kilogram,12.800 ,F101 CHEESE
F1010020,ΤΥΡΙ ΚΑΡΙΚΙ ΤΗΝΟΥ ΕΑΣ ΤΗΝΟΥ (300G),Kilogram,1.860 ,F101 CHEESE
F10100690,ΤΥΡΙ ΚΑΣΕΡΙ ΠΟΠ ΚΑΛΑΝΔΑΡΙΔΗΣ (1KG),Container,15.600 ,F101 CHEESE
F1010048,ΤΥΡΙ ΚΑΤΙΚΙ ΔΟΜΟΚΟΥ,Kilogram,2.500 ,F101 CHEESE
F10101236,ΤΥΡΙ ΚΑΤΣΙΚΙΣΙΟ CHEVRE ΓΑΛΛΙΑΣ ΚΟΡΜΟΣ ΧΩΡΙΣ ΚΡΟΥΣΤΑ ROYAL (1KG),Kilogram,4.000 ,F101 CHEESE
F10101068,ΤΥΡΙ ΚΙΤΡΙΝΟ VEGAN ΣΕ ΦΕΤΕΣ ΥΦΑΝΤΗΣ (180G),Packet,2.000 ,F101 CHEESE
F1010532,ΤΥΡΙ ΚΡΕΜΑ PHILADELPHIA (1.65KG),CUP,4.000 ,F101 CHEESE
F10100579,ΤΥΡΙ ΚΡΕΜΑ VEGAN EATFREE (200G),CUP,2.000 ,F101 CHEESE
F10100777,ΤΥΡΙ ΚΡΕΜΑ ΤΥΠΟΥ PHILADELPHIA 45% ALL NATURAL (3KG),Kilogram,6.000 ,F101 CHEESE
F1010032,ΤΥΡΙ ΜΑΝΟΥΡΙ ΜΑΛΑΚΟ (ΤΥΡΟΓΑΛΟ) ΠΟΠ,Kilogram,2.045 ,F101 CHEESE
F10100729,ΤΥΡΙ ΜΑΝΟΥΡΙ ΠΟΠ ΣΥΜΠΟΣΙΟΝ (2KG),Kilogram,7.190 ,F101 CHEESE
F10100918,ΤΥΡΙ ΜΑΣΤΕΛΟ ΑΓΕΛΑΔΙΝΟ,Kilogram,3.280 ,F101 CHEESE
F1010079,ΤΥΡΙ ΜΕΤΣΟΒΟΥ (ΜΕΤΣΟΒΟΝΕ) ΚΑΠΝΙΣΤΟ ΙΔΡΥΜΑ ΤΟΣΙΤΣΑ (1.5KG),Kilogram,6.250 ,F101 CHEESE
F10100727,ΤΥΡΙ ΜΠΛΕ ΚΥΑΝΟ 1/2 BLISS POINT (1.5KG),Kilogram,5.110 ,F101 CHEESE
F10101084,ΤΥΡΙ ΜΠΛΕ ΤΥΡΙ ΔΑΝΙΑΣ ΡΟΔΑ ROYAL,Kilogram,9.610 ,F101 CHEESE
F1010160,ΤΥΡΙ ΜΥΖΗΘΡΑ 4% MONOLITH (17.5KG),Kilogram,3.605 ,F101 CHEESE
F10101153,ΤΥΡΙ ΠΑΡΜΕΖΑΝΑ GRANA PADANO 1/8 ΟΛΟΚΛΗΡΗ ΦΕΤΑ PREMIUM GRAN DUCA,Kilogram,10.380 ,F101 CHEESE
F10101154,ΤΥΡΙ ΠΑΡΜΕΖΑΝΑ GRANA PADANO ΤΡΙΜΜΕΝΗ PREMIUM GRAN DUCA,Kilogram,10.000 ,F101 CHEESE
F10101268,ΤΥΡΙ ΣΚΟΤΥΡΙ ΙΟΥ ΤΟ ΝΙΩΤΙΚΟ (500G),Packet,5.000 ,F101 CHEESE
F1010023,ΤΥΡΙ ΣΦΕΛΑ ΠΟΠ ΜΕΣΣΗΝΗΣ ΑΛΜΗ ΤΥΡΟΚΟΜΙΚΗ ΜΕΣΣΗΝΗΣ (1KG),Kilogram,1.010 ,F101 CHEESE
F1010022,ΤΥΡΙ ΣΦΕΛΑ ΠΟΠ ΜΕΣΣΗΝΗΣ ΤΥΡΟΚΟΜΙΚΗ ΜΕΣΣΗΝΗΣ (6.5KG),Kilogram,7.500 ,F101 CHEESE
F10100719,ΤΥΡΙ ΤΣΕΝΤΑΡ (CHEDDAR) ΚΟΚΚΙΝΟ ΜΠΑΣΤΟΥΝΙ ROYAL,Kilogram,11.510 ,F101 CHEESE
F1010041,ΤΥΡΙ ΦΕΤΑ ΕΛΛΗΝΙΚΗ ΚΑΛΑΝΔΑΡΙΔΗ,Kilogram,64.000 ,F101 CHEESE
F10101117,ΤΥΡΙ ΦΥΤΙΚΟ ΓΕΥΣΗ CHEDDAR ΥΦΑΝΤΗΣ (180G),Packet,2.000 ,F101 CHEESE
F10101119,ΤΥΡΙ ΧΑΛΟΥΜΙ ΚΥΠΡΟΥ FARMER,Kilogram,23.400 ,F101 CHEESE
F10200614,ΓΑΛΑ ΑΓΕΛΑΔΟΣ ΜΑΚΡΑΣ ΔΙΑΡΚΕΙΑΣ 3.5% TOP PRO ΝΟΥΝΟΥ (1.5L),Carton,16.000 ,F102 MILK
F10200535,ΓΑΛΑ ΑΓΕΛΑΔΟΣ ΜΕ ΚΑΚΑΟ ΠΛΗΡΕΣ 3.5% ΚΟΥΚΑΚΗ (1L),Bottles,36.000 ,F102 MILK
F1020181,ΓΑΛΑ ΑΓΕΛΑΔΟΣ ΣΕ ΣΚΟΝΗ EPI,Kilogram,3.000 ,F102 MILK
F1020085,ΓΑΛΑ ΑΓΕΛΑΔΟΣ ΦΡΕΣΚΟ ΕΛΑΦΡΥ 1.5% ΜΕΒΓΑΛ (1L),Bottles,30.000 ,F102 MILK
F10200713,ΓΑΛΑ ΑΓΕΛΑΔΟΣ ΦΡΕΣΚΟ ΕΛΑΦΡΥ 1.5% ΜΕΒΓΑΛ (1L),Bottles,30.000 ,F102 MILK
F1020043,ΓΑΛΑ ΑΓΕΛΑΔΟΣ ΦΡΕΣΚΟ ΠΛΗΡΕΣ 3.5% ΜΕΒΓΑΛ (1L),Liter,299.000 ,F102 MILK
F1020084,ΓΑΛΑ ΑΓΕΛΑΔΟΣ ΧΩΡΙΣ ΛΑΚΤΟΖΗ ΠΛΗΡΕΣ 3.5% (1L),Carton,4.000 ,F102 MILK
F1020076,ΓΑΛΑ ΚΑΤΣΙΚΙΣΙΟ ΜΑΚΡΑΣ ΔΙΑΡΚΕΙΑΣ ΒΙΟΛΟΓΙΚΟ ΠΛΗΡΕΣ 3.5% ΟΛΥΜΠΟΣ (1L),Carton,3.000 ,F102 MILK
F10200727,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΕΔΕΣΜΑ ΜΕ ΦΥΤΙΚΑ ΛΙΠΑΡΑ 10% ΚΟΛΙΟΣ (5KG),Kilogram,50.000 ,F102 MILK
F10200623,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΣΤΡΑΓΓΙΣΤΟ ΕΛΑΦΡΥ 2% AUTHENTIC ΚΟΛΙΟΣ (1KG),Kilogram,48.000 ,F102 MILK
F1020189,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΣΤΡΑΓΓΙΣΤΟ ΠΛΗΡΕΣ 10% ΚΟΛΙΟΣ (5KG),Kilogram,50.000 ,F102 MILK
F10200573,ΓΙΑΟΥΡΤΙ ΑΓΕΛΑΔΟΣ ΣΤΡΑΓΓΙΣΤΟ ΠΛΗΡΕΣ 10% ΜΕΒΓΑΛ (5KG),Kilogram,35.000 ,F102 MILK
F1020292,ΓΙΑΟΥΡΤΙ ΣΟΓΙΑΣ SOJADE (400G),CUP,10.000 ,F102 MILK
F1020035,ΚΕΦΙΡ ΑΓΕΛΑΔΟΣ ΚΟΥΚΑΚΗ (330ML),Bottles,8.000 ,F102 MILK
F10200533,ΚΕΦΙΡ ΑΓΕΛΑΔΟΣ ΡΟΔΟΠΗ (1L),Bottles,6.000 ,F102 MILK
F1020309,ΚΡΕΜΑ ΓΑΛΑΚΤΟΣ ΑΓΕΛΑΔΟΣ 21% SMETANA (250ML),CUP,17.000 ,F102 MILK
F1020034,ΚΡΕΜΑ ΓΑΛΑΚΤΟΣ ΑΓΕΛΑΔΟΣ UHT 35% DEBIC TOP PRO (1.5L),Carton,52.000 ,F102 MILK
F10200617,ΚΡΕΜΑ ΓΑΛΑΚΤΟΣ ΑΓΕΛΑΔΟΣ UHT 35% ΚΟΥΚΑΚΗ (10KG),Container,2.000 ,F102 MILK
F10200646,ΚΡΕΜΑ ΓΑΛΑΚΤΟΣ ΦΥΤΙΚΗ UHT PRIME PASTRY (1L),Carton,3.000 ,F102 MILK
F10200539,ΚΡΕΜΑ ΦΥΤΙΚΗ AMBIANTE (12*1L),Liter,12.000 ,F102 MILK
F1020201,ΞΥΓΑΛΟ ΣΗΤΕΙΑΣ ΚΟΥΒΑΡΑΚΗΣ (2.3KG),Container,2.000 ,F102 MILK
F10200483,ΡΟΦΗΜΑ ΑΜΥΓΔΑΛΟΥ IN STEAD (1L),Carton,14.200 ,F102 MILK
F1020050,ΡΟΦΗΜΑ ΑΜΥΓΔΑΛΟΥ ΧΩΡΙΣ ΖΑΧΑΡΗ ALPRO (1L),Carton,22.000 ,F102 MILK
F10200481,ΡΟΦΗΜΑ ΒΡΩΜΗΣ IN STEAD (1L),Carton,48.800 ,F102 MILK
F1020071,ΡΟΦΗΜΑ ΒΡΩΜΗΣ ΒΙΟ EKOPLAZA (1L),Carton,10.000 ,F102 MILK
F10200484,ΡΟΦΗΜΑ ΚΑΡΥΔΑΣ IN STEAD (1L),Carton,10.600 ,F102 MILK
F10200414,ΡΟΦΗΜΑ ΣΟΓΙΑΣ ALPRO (1L),Carton,58.200 ,F102 MILK
F10200482,ΡΟΦΗΜΑ ΣΟΓΙΑΣ IN STEAD (1L),Carton,20.000 ,F102 MILK
F10300025,ΑΥΓΑ ΑΧΥΡΩΝΑ 53-63 ΜEDIUM OVO FRESCO (30ΤΕΜ),Carton,116.667 ,F103 EGGS
F10300034,ΑΥΓΑ ΕΛΕΥΘΕΡΑΣ ΒΟΣΚΗΣ 53-63 MEDIUM OVO FRESCO (30ΤΕΜ),Carton,1.000 ,F103 EGGS
F1030013,ΑΥΓΑ ΟΡΤΥΚΙΟΥ ΦΡΕΣΚΑ OVO FRESCO,Piece,168.000 ,F103 EGGS
F1030023,ΑΥΓΟ ΑΣΠΡΑΔΙ ΝΩΠΟ ΠΑΣΤΕΡΙΩΜΕΝΟ OVO FRESCO (1KG),Carton,5.400 ,F103 EGGS
F1030006,ΑΥΓΟ ΚΡΟΚΟΣ ΝΩΠΟΣ ΠΑΣΤΕΡΙΩΜΕΝΟΣ OVO FRESCO,Kilogram,6.000 ,F103 EGGS
F10300033,ΑΥΓΟ ΚΡΟΚΟΣ ΝΩΠΟΣ ΠΑΣΤΕΡΙΩΜΕΝΟΣ OVO FRESCO,Kilogram,20.000 ,F103 EGGS
F1110167,ΕΛΑΙΟΛΑΔΟ ΕΞΤΡΑ ΠΑΡΘΕΝΟ AVALIS (500ML),Bottles,1.000 ,F105 OIL
F11100558,ΕΛΑΙΟΛΑΔΟ ΕΞΤΡΑ ΠΑΡΘΕΝΟ AVALIS (5L),Liter,20.000 ,F105 OIL
F11100591,ΕΛΑΙΟΛΑΔΟ ΕΞΤΡΑ ΠΑΡΘΕΝΟ ΣΕΤ ΤΣΙΛΙ ΚΑΙ ΣΚΟΡΔΟ ΣΕ ΠΗΛΙΝΑ LADOLEA (2*80ML),Packet,2.000 ,F105 OIL
F11100719,ΕΛΑΙΟΛΑΔΟ ΕΞΤΡΑ ΠΑΡΘΕΝΟ ΣΠΟΝΔΗ (5L),Liter,100.000 ,F105 OIL
F1110008,ΗΛΙΕΛΑΙΟ (10L),Liter,750.000 ,F105 OIL
F11100687,ΛΑΔΙ CHILI PEPERONCINO PELLAS NATURE (250ML),Bottles,7.000 ,F105 OIL
F11100698,ΛΑΔΙ ΜΑΥΡΗΣ ΤΡΟΥΦΑΣ ΕΛΛΗΝΙΚΕΣ ΤΡΟΥΦΕΣ (250ML),Bottles,6.000 ,F105 OIL
F1110322,ΣΗΣΑΜΕΛΑΙΟ 100% KUKI (1.65L),Bottles,3.000 ,F105 OIL
F11100599,ΣΗΣΑΜΕΛΑΙΟ ΚΑΒΟΥΡΔΙΣΜΕΝΟ DIDESS MIGINO (6*750ML),Bottles,2.000 ,F105 OIL
F1110306,ΣΠΡΕΙ ΛΑΔΙΟΥ TRENNWAX ULMER SPATZ (500ML),Bottles,6.000 ,F105 OIL
F1110110,ΒΟΥΤΥΡΟ 82% MILKFAT DEBIC (25KG),Kilogram,112.800 ,F106 BUTTER & MARGARINE
F1110111,ΒΟΥΤΥΡΟ 84% EXTRA DRY ELLE VIRE,Kilogram,10.000 ,F106 BUTTER & MARGARINE
F11100597,ΒΟΥΤΥΡΟ ΑΓΕΛΑΔΙΝΟ ΗΜΙΑΛΑΤΙΣΜΕΝΟ ΜΕΡΙΔΕΣ ΣΕ ΧΑΡΤΙΝΗ ΣΥΣΚΕΥΑΣΙΑ CORPHES (900*10G),Kilogram,9.000 ,F106 BUTTER & MARGARINE
F11100674,ΒΟΥΤΥΡΟ ΑΓΕΛΑΔΙΝΟ ΝΩΠΟ MONTANARI (1KG),Kilogram,1.000 ,F106 BUTTER & MARGARINE
F1110038,ΒΟΥΤΥΡΟ ΜΕΡΙΔΕΣ ΑΓΕΛΑΔΟΣ 82% ΑΛΟΥΜΙΝΟΧΑΡΤΟ PRESIDENT (10G),Kilogram,30.000 ,F106 BUTTER & MARGARINE
F11600307,CHUTNEY ΝΤΟΜΑΤΑΣ & ΒΑΣΙΛΙΚΟΥ BELBERRY (6*880G),Jar,2.000 ,F107 SPREADS
F11600308,CHUTNEY ΣΥΚΟΥ & ΚΡΑΣΙ PORT BELBERRY (6*880G),Jar,2.000 ,F107 SPREADS
F1100443,ΑΛΕΙΜΜΑ ΤΑΡΑΜΟΠΟΛΤΟΣ MAMAH (15*145G),Container,6.000 ,F107 SPREADS
F11600293,ΜΑΡΜΕΛΑΔΑ ΚΟΚΚΙΝΗΣ ΤΟΜΑΤΑΣ (SAN MARZANO) TAMERICI (600G),Jar,4.000 ,F107 SPREADS
F1101159,ΤΑΡΑΜΟΠΟΛΤΟΣ ΛΕΥΚΟΣ LYBE (300G),CUP,4.000 ,F107 SPREADS
F1110047,ΦΥΣΤΙΚΟΒΟΥΤΥΡΟ ΔΟΧΕΙΟ ΧΑΙΤΟΓΛΟΥ (10KG),Kilogram,24.000 ,F107 SPREADS
F11001788,HONTERI MIRIN MIZKAN (568ML),Bottles,3.000 ,F108 SAUCES & DIPS
F11001957,KIMCHI BLEND TERRE EXOTIQUE (500G),Jar,1.000 ,F108 SAUCES & DIPS
F1100516,ΚΕΤΣΑΠ HEINZ (5.9L),Container,2.000 ,F108 SAUCES & DIPS
F1100215,ΜΑΓΙΟΝΕΖΑ HELLMANN'S (10KG),Container,8.000 ,F108 SAUCES & DIPS
F1100217,ΜΑΓΙΟΝΕΖΑ HELLMANN'S (5KG),Container,1.000 ,F108 SAUCES & DIPS
F11001187,ΜΑΓΙΟΝΕΖΑ ΧΩΡΙΣ ΑΥΓΟ VEGAN ΒΙΟ BIONOVA (235ML),Jar,4.000 ,F108 SAUCES & DIPS
F11001544,ΜΟΥΣΤΑΡΔΑ DIJON FALLOTT (12*210G),Jar,1.000 ,F108 SAUCES & DIPS
F11001540,ΜΟΥΣΤΑΡΔΑ DIJON ΜΕ ΒΑΣΙΛΙΚΟ FALLOTT (12*205G),Jar,7.000 ,F108 SAUCES & DIPS
F1100582,ΜΟΥΣΤΑΡΔΑ DIJON ΜΕ ΚΟΚΚΟΥΣ (1KG),Jar,5.000 ,F108 SAUCES & DIPS
F11001539,ΜΟΥΣΤΑΡΔΑ DIJON ΜΕ ΠΡΑΣΙΝΗ ΠΙΠΕΡΙΑ FALLOTT (12*210G),Jar,7.000 ,F108 SAUCES & DIPS
F1100222,ΜΟΥΣΤΑΡΔΑ HELLMANN'S (4.8KG),Container,4.000 ,F108 SAUCES & DIPS
F1100295,ΜΟΥΣΤΑΡΔΑ ΜΕ ΜΕΛΙ MAILLE (230G),Jar,73.000 ,F108 SAUCES & DIPS
F11001542,ΜΟΥΣΤΑΡΔΑ ΜΕ ΣΠΟΡΟΥΣ FALLOTT (12*210G),Jar,3.000 ,F108 SAUCES & DIPS
F1100077,ΠΙΠΕΡΟΜΕΛΟ ΝΑΟΥΜΙΔΗΣ (260G),Jar,26.000 ,F108 SAUCES & DIPS
F11001536,ΣΑΛΤΣΑ BALSAMICO ΛΕΥΚΟ BELBERRY (6*1L),Bottles,2.000 ,F108 SAUCES & DIPS
F1100235,ΣΑΛΤΣΑ HOT CHILLI SRIRACHA FLYING GOOSE (740ML),Bottles,7.000 ,F108 SAUCES & DIPS
F1100057,ΣΑΛΤΣΑ HP SAUCE (255G),Bottles,7.000 ,F108 SAUCES & DIPS
F1100364,ΣΑΛΤΣΑ SWEET CHILLI COCK (800G),Bottles,12.000 ,F108 SAUCES & DIPS
F11001538,ΣΑΛΤΣΑ VINAIGRETTE ΜΕΛΙ & GINGER BELBERRY (6*1L),Bottles,1.000 ,F108 SAUCES & DIPS
F1100859,ΣΑΛΤΣΑ ΑΓΓΛΙΚΗ WORCESTER HEINZ (150ML),Bottles,7.000 ,F108 SAUCES & DIPS
F1100881,ΣΑΛΤΣΑ ΔΑΜΑΣΚΗΝΟ TKEMALI ΚΟΚΚΙΝΗ GEO (530G),Jar,2.000 ,F108 SAUCES & DIPS
F1100882,ΣΑΛΤΣΑ ΚΑΥΤΕΡΗ ADJIKA CRUZIA (360G),Jar,3.000 ,F108 SAUCES & DIPS
F1100866,ΣΑΛΤΣΑ ΠΕΣΤΟ ΒΑΣΙΛΙΚΟΥ ALLA GENOVESE ITAL PESTO (2.1KG),Jar,1.000 ,F108 SAUCES & DIPS
F1100050,ΡΕΒΥΘΙΑ ΞΕΡΑ ΧΥΜΑ DRYFO,Kilogram,4.300 ,F109 LEGUMES
F11001892,ΡΕΒΥΘΙΑ ΞΕΡΑ ΧΥΜΑ ΖΑΚΟΜΑ,Kilogram,10.000 ,F109 LEGUMES
F11001204,ΡΕΒΥΘΙΑ ΣΕ ΝΕΡΟ ROBO (3KG),CAN,0.500 ,F109 LEGUMES
F1100070,ΦΑΣΟΛΙΑ ΞΕΡΑ ΓΙΓΑΝΤΕΣ DRYFO,Kilogram,4.600 ,F109 LEGUMES
F11001472,ΛΕΥΚΟ ΞΥΔΙ 10Y AMARENA LEONARDI (250ML),Bottles,2.000 ,F110 VINEGAR
F1100693,ΞΥΔΙ BALSAMICO BOTANICO RED SEAL ΚΤΗΜΑ ΛΑΖΑΡΙΔΗ (250ML),Bottles,30.000 ,F110 VINEGAR
F1101074,ΞΥΔΙ BALSAMICO CONDIMENTO BIANCO CARANDINI (500ML),Bottles,34.000 ,F110 VINEGAR
F11001235,ΞΥΔΙ JEREZ PEDRO XIMENEZ (375ML),Bottles,9.000 ,F110 VINEGAR
F1101086,ΞΥΔΙ KALAMANSI LIBELUY (500ML),Bottles,1.000 ,F110 VINEGAR
F1100697,ΞΥΔΙ SHERRY XERES CARBONE BEAUFOR (5L),Container,1.000 ,F110 VINEGAR
F1100043,ΞΥΔΙ ΑΝΑΠΛΗΡΩΜΑ ΚΥΒΟΣ (30*400ML),Bottles,87.000 ,F110 VINEGAR
